date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,6.4,6.53,6.51,6.37,58919.93,0.1,1.56,6.366,6.193,5.998,97483.8,79473.0,70672.66
2018-09-17,6.44,6.45,6.41,6.33,70372.61,-0.04,-0.62,6.254,6.142,5.951,95690.54,81602.74,68943.04
2018-09-14,6.26,6.52,6.45,6.24,163441.73,0.18,2.87,6.182,6.098,5.908,92724.89,82797.45,67027.43
2018-09-13,6.2,6.28,6.27,6.16,100097.87,0.08,1.29,6.108,6.04,5.863,73387.16,73121.44,59832.9
2018-09-12,5.96,6.2,6.19,5.93,94586.84,0.24,4.03,6.066,6.008,5.831,68794.99,70855.15,55974.46
2018-09-11,6.04,6.17,5.95,5.92,49953.63,-0.1,-1.65,6.02,5.984,5.804,61462.2,68863.52,52711.57
2018-09-10,6.08,6.11,6.05,5.98,55544.38,-0.03,-0.49,6.03,5.98,5.793,67514.95,77973.11,51183.04
2018-09-07,6.05,6.13,6.08,6.0,66753.09,0.02,0.33,6.014,5.943,5.776,72870.0,76089.64,49933.73
2018-09-06,5.94,6.14,6.06,5.93,77137.0,0.1,1.68,5.972,5.894,5.759,72855.71,71851.91,47856.91
2018-09-05,5.97,6.07,5.96,5.94,57922.89,-0.04,-0.67,5.95,5.844,5.741,72915.31,65764.68,46206.79
2018-09-04,5.98,6.03,6.0,5.94,80217.38,0.03,0.5,5.948,5.802,5.724,76264.85,61872.32,45149.29
2018-09-03,5.91,5.99,5.97,5.88,82319.66,0.1,1.7,5.93,5.76,5.706,88431.28,56283.33,43132.17
2018-08-31,5.99,5.99,5.87,5.86,66681.61,-0.08,-1.34,5.872,5.717,5.685,79309.27,51257.42,40582.79
2018-08-30,5.94,6.03,5.95,5.89,77435.01,0.0,0.0,5.816,5.686,5.669,70848.1,46544.37,39356.21
2018-08-29,5.91,6.03,5.95,5.91,74670.59,0.04,0.68,5.738,5.653,5.65,58614.06,41093.77,37659.1
2018-08-28,5.79,6.05,5.91,5.79,141049.53,0.23,4.05,5.656,5.624,5.636,47479.79,36559.62,36713.63
2018-08-27,5.57,5.7,5.68,5.56,36709.59,0.09,1.61,5.59,5.606,5.628,24135.38,24392.96,30861.86
2018-08-24,5.55,5.61,5.59,5.54,24375.79,0.03,0.54,5.562,5.609,5.632,23205.57,23777.83,30758.56
2018-08-23,5.54,5.59,5.56,5.52,16264.79,0.02,0.36,5.556,5.624,5.644,22240.64,23861.91,31574.87
2018-08-22,5.56,5.58,5.54,5.51,18999.25,-0.04,-0.72,5.568,5.638,5.658,23573.48,26648.9,33591.07
2018-08-21,5.52,5.6,5.58,5.52,24327.48,0.04,0.72,5.592,5.645,5.672,25639.44,28426.26,34057.83
2018-08-20,5.56,5.58,5.54,5.44,32060.55,-0.02,-0.36,5.622,5.651,5.684,24650.54,29981.0,35863.46
2018-08-17,5.63,5.64,5.56,5.52,19551.14,-0.05,-0.89,5.656,5.652,5.693,24350.09,29908.16,36138.25
2018-08-16,5.63,5.65,5.62,5.53,22929.0,-0.03,-0.53,5.692,5.651,5.7,25483.17,32168.05,37212.87
2018-08-15,5.74,5.74,5.66,5.64,29329.05,-0.06,-1.05,5.708,5.646,5.701,29724.31,34224.42,37905.58
2018-08-14,5.71,5.74,5.73,5.7,19382.97,0.02,0.35,5.698,5.647,5.698,31213.07,36867.65,37901.76
2018-08-13,5.7,5.74,5.71,5.65,30558.29,-0.03,-0.52,5.68,5.65,5.695,35311.46,37330.75,37906.54
2018-08-10,5.7,5.75,5.74,5.68,25216.55,0.03,0.53,5.648,5.654,5.693,35466.22,37739.29,37526.13
2018-08-09,5.6,5.75,5.7,5.55,44134.68,0.1,1.79,5.61,5.663,5.689,38852.93,39287.84,37737.61
2018-08-08,5.63,5.67,5.61,5.59,36772.85,-0.04,-0.71,5.584,5.677,5.687,38724.53,40533.25,38273.28
2018-08-07,5.55,5.66,5.64,5.5,39874.94,0.1,1.8,5.596,5.698,5.681,42522.23,39689.41,39361.79
2018-08-06,5.53,5.59,5.55,5.51,31332.09,0.01,0.18,5.62,5.717,5.683,39350.04,41745.91,39198.74
2018-08-03,5.54,5.63,5.55,5.53,42150.09,-0.01,-0.18,5.66,5.734,5.691,40012.37,42368.34,40279.49
2018-08-02,5.66,5.68,5.57,5.49,43492.68,-0.1,-1.76,5.716,5.748,5.695,39722.74,42257.69,40116.05
2018-08-01,5.75,5.82,5.67,5.67,55761.33,-0.09,-1.56,5.77,5.755,5.695,42341.97,41586.75,39483.79
2018-07-31,5.75,5.78,5.76,5.71,24014.03,0.02,0.35,5.8,5.749,5.696,36856.59,38935.88,38319.76
2018-07-30,5.83,5.84,5.75,5.73,34643.7,-0.08,-1.37,5.814,5.739,5.695,44141.78,38482.32,38982.0
2018-07-27,5.84,5.88,5.83,5.81,40701.96,-0.01,-0.17,5.808,5.731,5.688,44724.31,37312.96,38982.52
2018-07-26,5.82,5.88,5.84,5.8,56588.85,0.02,0.34,5.78,5.714,5.682,44792.65,36187.39,38882.56
2018-07-25,5.81,5.84,5.82,5.79,28334.41,-0.01,-0.17,5.74,5.697,5.667,40831.52,36013.31,37602.08
2018-07-24,5.72,5.84,5.83,5.72,60439.97,0.11,1.92,5.698,5.663,5.656,41015.17,39034.17,38222.56
2018-07-23,5.67,5.75,5.72,5.66,37556.34,0.04,0.7,5.664,5.649,5.645,32822.86,36651.57,37868.81
2018-07-20,5.65,5.7,5.69,5.58,41043.66,0.05,0.89,5.654,5.648,5.635,29901.62,38190.64,38154.22
2018-07-19,5.63,5.7,5.64,5.61,36783.2,0.03,0.54,5.648,5.641,5.629,27582.14,37974.4,38323.09
2018-07-18,5.66,5.7,5.61,5.6,29252.7,-0.05,-0.88,5.654,5.635,5.622,31195.11,37380.84,38945.78
2018-07-17,5.66,5.68,5.66,5.62,19478.4,-0.01,-0.18,5.628,5.642,5.62,37053.16,37703.65,40206.76
2018-07-16,5.66,5.72,5.67,5.63,22950.14,0.01,0.18,5.634,5.65,5.61,40480.28,39481.68,44006.11
2018-07-13,5.66,5.69,5.66,5.64,29446.27,0.0,0.0,5.642,5.645,5.624,46479.66,40652.07,45988.52
2018-07-12,5.48,5.69,5.67,5.48,54848.02,0.18,3.28,5.634,5.649,5.644,48366.66,41577.72,46185.78
2018-07-11,5.62,5.63,5.48,5.45,58542.95,-0.21,-3.69,5.616,5.637,5.665,43566.57,39190.84,45769.75
2018-07-10,5.69,5.7,5.69,5.63,36614.0,-0.02,-0.35,5.656,5.649,5.701,38354.14,37410.95,44772.6
2018-07-09,5.65,5.72,5.71,5.62,52947.07,0.08,1.42,5.666,5.641,5.725,38483.09,39086.06,45890.17
2018-07-06,5.6,5.71,5.62,5.52,38881.27,0.02,0.36,5.648,5.621,5.75,34824.47,38117.79,46074.55
2018-07-05,5.67,5.72,5.58,5.58,30847.55,-0.1,-1.76,5.664,5.616,5.786,34788.77,38671.77,48983.77
2018-07-04,5.75,5.75,5.68,5.64,32480.8,-0.07,-1.22,5.658,5.609,5.832,34815.11,40510.73,52256.08
2018-07-03,5.6,5.77,5.74,5.57,37258.74,0.12,2.13,5.642,5.597,5.867,36467.76,42709.88,52955.52
2018-07-02,5.66,5.71,5.62,5.58,34654.0,-0.07,-1.23,5.616,5.57,5.897,39689.04,48530.53,53807.57
2018-06-29,5.58,5.7,5.7,5.58,38702.76,0.15,2.7,5.594,5.602,5.937,41411.12,51324.96,54386.0
