date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,10.08,10.79,10.69,10.04,324649.56,0.54,5.32,10.442,10.548,11.072,226854.37,250568.06,284386.04
2018-09-17,10.08,10.32,10.15,10.03,141054.17,-0.1,-0.98,10.434,10.594,11.136,212702.53,248352.99,289233.09
2018-09-14,10.61,10.65,10.25,10.14,257445.31,-0.4,-3.76,10.556,10.694,11.21,240870.61,261186.29,304600.37
2018-09-13,10.61,10.68,10.65,10.29,240550.08,0.18,1.72,10.626,10.763,11.293,240229.33,266009.79,310878.8
2018-09-12,10.55,10.73,10.47,10.42,170572.73,-0.18,-1.69,10.628,10.812,11.354,243600.39,295095.47,317778.47
2018-09-11,10.72,10.84,10.65,10.28,253890.36,-0.11,-1.02,10.654,10.976,11.442,274281.75,303155.47,330075.02
2018-09-10,10.68,10.98,10.76,10.58,281894.59,0.16,1.51,10.754,11.131,11.521,284003.46,303378.87,338121.63
2018-09-07,10.71,10.85,10.6,10.42,254238.88,-0.06,-0.56,10.832,11.267,11.616,281501.97,310667.25,346161.4
2018-09-06,10.5,10.82,10.66,10.44,257405.41,0.06,0.57,10.9,11.379,11.715,291790.25,307571.47,357724.42
2018-09-05,11.1,11.11,10.6,10.51,323979.53,-0.55,-4.93,10.996,11.501,11.805,346590.54,319077.97,374878.62
2018-09-04,11.08,11.23,11.15,10.91,302498.88,0.0,0.0,11.298,11.595,11.888,332029.19,318204.01,391507.83
2018-09-03,10.95,11.18,11.15,10.74,269387.16,0.21,1.92,11.508,11.677,11.949,322754.27,330113.18,419908.19
2018-08-31,11.22,11.3,10.94,10.93,305680.25,-0.2,-1.79,11.702,11.725,11.958,339832.54,348014.45,433945.78
2018-08-30,11.9,11.92,11.14,11.11,531406.88,-0.97,-8.01,11.858,11.822,11.965,323352.7,355747.82,440168.67
2018-08-29,12.11,12.27,12.11,11.98,251172.77,-0.09,-0.74,12.006,11.896,11.988,291565.4,340461.47,442040.91
2018-08-28,12.11,12.22,12.2,12.01,256124.31,0.08,0.66,11.892,11.907,11.93,304378.83,356994.57,458038.82
2018-08-27,11.84,12.13,12.12,11.71,354778.47,0.4,3.41,11.846,11.911,11.899,337472.09,372864.4,465167.8
2018-08-24,11.79,11.85,11.72,11.61,223281.06,-0.16,-1.35,11.748,11.965,11.858,356196.37,381655.54,467959.07
2018-08-23,11.54,12.0,11.88,11.44,372470.41,0.34,2.95,11.786,12.051,11.841,388142.94,407877.36,477162.48
2018-08-22,11.76,11.82,11.54,11.45,315239.91,-0.43,-3.59,11.786,12.109,11.814,389357.53,430679.27,479197.49
2018-08-21,11.63,12.08,11.97,11.52,421590.59,0.34,2.92,11.922,12.181,11.812,409610.3,464811.64,504055.29
2018-08-20,11.71,11.83,11.63,11.24,448399.88,-0.28,-2.35,11.976,12.22,11.756,408256.71,509703.2,527289.54
2018-08-17,11.99,12.09,11.91,11.66,383013.91,0.03,0.25,12.182,12.19,11.711,407114.71,519877.1,533486.56
2018-08-16,12.0,12.19,11.88,11.8,378543.38,-0.34,-2.78,12.316,12.108,11.631,427611.78,524589.53,529982.46
2018-08-15,12.28,12.56,12.22,12.05,416503.75,-0.02,-0.16,12.432,12.079,11.55,472001.01,543620.35,528581.14
2018-08-14,12.56,12.64,12.24,12.2,414822.62,-0.42,-3.32,12.44,11.952,11.448,520012.98,559083.06,529428.23
2018-08-13,12.4,12.66,12.66,12.22,442689.91,0.08,0.64,12.464,11.887,11.333,611149.69,557471.19,519625.79
2018-08-10,12.4,12.73,12.58,12.25,485499.25,0.12,0.96,12.198,11.751,11.204,632639.49,554262.59,513496.71
2018-08-09,12.12,12.79,12.46,11.98,600489.5,0.2,1.63,11.9,11.63,11.076,621567.27,546447.6,501073.38
2018-08-08,12.19,12.55,12.26,12.05,656563.62,-0.1,-0.81,11.726,11.519,10.954,615239.69,527715.7,486969.32
2018-08-07,11.29,12.46,12.36,11.15,870506.19,1.03,9.09,11.464,11.442,10.823,598153.15,543298.93,466219.76
2018-08-06,11.0,11.61,11.33,10.89,550138.88,0.24,2.16,11.31,11.292,10.697,503792.69,544875.88,435041.45
2018-08-03,11.46,11.55,11.09,11.07,430138.16,-0.5,-4.31,11.304,11.232,10.618,475885.7,547096.03,421179.97
2018-08-02,10.89,11.6,11.59,10.71,568851.62,0.64,5.84,11.36,11.153,10.537,471327.92,535375.4,418099.53
2018-08-01,11.7,11.89,10.95,10.93,571130.88,-0.64,-5.52,11.312,11.02,10.439,440191.71,513541.92,408718.39
2018-07-31,11.32,11.59,11.59,11.12,398703.91,0.29,2.57,11.42,10.944,10.396,488444.72,499773.39,410636.67
2018-07-30,11.33,11.67,11.3,11.12,410603.91,-0.07,-0.62,11.274,10.779,10.362,585959.06,481780.39,417445.96
2018-07-27,11.29,11.53,11.37,11.08,407349.28,0.02,0.18,11.16,10.656,10.32,618306.36,472730.83,416229.91
2018-07-26,11.41,11.48,11.35,11.2,413170.56,-0.14,-1.22,10.946,10.522,10.287,599422.88,455699.16,420342.47
2018-07-25,10.87,11.77,11.49,10.83,812395.94,0.63,5.8,10.728,10.389,10.219,586892.13,446222.94,412339.03
2018-07-24,10.91,11.32,10.86,10.77,886275.62,0.13,1.21,10.468,10.204,10.15,511102.06,389140.58,390689.3
2018-07-23,10.25,10.8,10.73,10.24,572340.38,0.43,4.17,10.284,10.102,10.118,377601.72,325207.02,362452.26
2018-07-20,10.18,10.36,10.3,10.01,312931.91,0.04,0.39,10.152,10.004,10.079,327155.31,295263.92,346718.23
2018-07-19,10.19,10.39,10.26,10.09,350516.81,0.07,0.69,10.098,9.921,10.059,311975.43,300823.67,343652.68
2018-07-18,9.98,10.43,10.19,9.94,433445.56,0.25,2.52,10.05,9.857,10.02,305553.76,303894.86,337556.53
2018-07-17,10.0,10.07,9.94,9.7,218773.95,-0.13,-1.29,9.94,9.848,9.988,267179.1,321499.96,327644.45
2018-07-16,10.15,10.24,10.07,9.9,320108.31,0.04,0.4,9.92,9.944,9.955,272812.32,353111.54,333173.39
2018-07-13,9.95,10.12,10.03,9.87,237032.52,0.01,0.1,9.856,9.983,9.959,263372.53,359728.99,329244.27
2018-07-12,9.62,10.05,10.02,9.6,318408.44,0.38,3.94,9.744,10.051,9.977,289671.91,384985.79,332642.04
2018-07-11,9.56,9.73,9.64,9.3,241572.28,-0.2,-2.03,9.664,10.048,9.986,302235.96,378455.12,329144.76
2018-07-10,9.7,9.96,9.84,9.68,246940.05,0.09,0.92,9.756,10.096,10.016,375820.81,392238.02,336959.75
2018-07-09,9.5,9.75,9.75,9.46,272909.38,0.28,2.96,9.968,10.133,10.003,433410.75,399697.49,331018.81
2018-07-06,9.67,9.81,9.47,9.22,368529.38,-0.15,-1.56,10.11,10.154,9.989,456085.44,398172.53,326653.7
2018-07-05,9.98,10.2,9.62,9.61,381228.69,-0.48,-4.75,10.358,10.196,10.009,480299.67,386481.7,315785.98
2018-07-04,10.8,10.83,10.1,9.98,609496.56,-0.8,-7.34,10.432,10.182,10.026,454674.29,371218.21,304949.42
2018-07-03,10.4,10.9,10.9,10.36,534889.75,0.44,4.21,10.436,10.127,10.017,408655.22,333788.95,282598.55
2018-07-02,10.61,10.76,10.46,10.32,386282.81,-0.25,-2.33,10.298,9.966,9.962,365984.23,313235.25,263889.41
2018-06-29,10.0,10.77,10.71,9.93,489600.56,0.72,7.21,10.198,9.935,9.934,340259.63,298759.56,256795.83
2018-06-28,10.13,10.28,9.99,9.85,253101.78,-0.13,-1.28,10.034,9.903,9.883,292663.72,280298.29,242626.58
2018-06-27,10.22,10.55,10.12,10.1,379401.19,-0.09,-0.88,9.932,9.923,9.863,287762.12,279834.4,239428.31
2018-06-26,9.75,10.24,10.21,9.67,321534.81,0.25,2.51,9.818,9.935,9.853,258922.68,281681.49,230780.9
2018-06-25,10.0,10.18,9.96,9.87,257659.81,0.07,0.71,9.634,9.873,9.849,260486.27,262340.14,223291.65
2018-06-22,9.3,9.94,9.89,9.24,251621.0,0.41,4.33,9.672,9.824,9.858,257259.49,255134.87,219246.04
2018-06-21,9.55,9.87,9.48,9.45,228593.78,-0.07,-0.73,9.772,9.822,9.875,267932.86,245090.27,218817.98
2018-06-20,9.22,9.65,9.55,9.22,235204.02,0.26,2.8,9.914,9.87,9.924,271906.69,238680.64,216335.59
2018-06-19,9.97,9.97,9.29,9.14,329352.75,-0.86,-8.47,10.052,9.906,9.971,304440.3,231408.15,216653.83
2018-06-15,10.26,10.34,10.15,10.05,241525.92,-0.09,-0.88,10.112,9.958,10.044,264194.0,214543.57,222516.65
2018-06-14,10.25,10.42,10.39,10.11,304987.81,0.2,1.96,9.976,9.932,10.059,253010.25,214832.1,225288.41
2018-06-13,10.32,10.35,10.19,10.15,248462.95,-0.05,-0.49,9.872,9.863,10.068,222247.68,204954.87,229671.46
2018-06-12,9.58,10.45,10.24,9.54,397872.09,0.65,6.78,9.826,9.802,10.09,205454.58,199022.22,246886.08
2018-06-11,9.47,9.68,9.59,9.47,128121.25,0.12,1.27,9.76,9.771,10.103,158376.0,179880.31,250659.73
2018-06-08,9.79,9.85,9.47,9.46,185607.16,-0.4,-4.05,9.804,9.825,10.101,164893.14,184243.16,258278.82
2018-06-07,9.99,10.03,9.87,9.85,151174.95,-0.09,-0.9,9.888,9.892,10.133,176653.96,183357.2,261511.77
2018-06-06,9.91,9.98,9.96,9.73,164497.47,0.05,0.51,9.854,9.928,10.138,187662.05,192545.7,262848.14
2018-06-05,9.82,10.03,9.91,9.82,162479.19,0.1,1.02,9.778,9.977,10.145,192589.86,193990.54,267397.52
2018-06-04,9.88,10.03,9.81,9.74,160706.94,-0.08,-0.81,9.782,10.036,10.149,201384.61,201899.51,269484.26
2018-06-01,9.61,10.07,9.89,9.58,244411.23,0.19,1.96,9.846,10.129,10.158,203593.18,230489.72,274349.48
2018-05-31,9.69,9.75,9.7,9.41,206215.42,0.12,1.25,9.896,10.185,10.159,190060.45,235744.71,275871.1
2018-05-30,9.63,9.83,9.58,9.56,189136.52,-0.35,-3.52,10.002,10.272,10.171,197429.34,254388.06,285634.31
2018-05-29,10.1,10.23,9.93,9.85,206452.95,-0.2,-1.97,10.176,10.377,10.169,195391.23,294749.94,292151.67
2018-05-28,10.14,10.3,10.13,10.03,171749.8,-0.01,-0.1,10.29,10.435,10.142,202414.4,321439.16,291142.58
2018-05-25,10.16,10.35,10.14,10.1,176747.55,-0.09,-0.88,10.412,10.377,10.1,257386.26,332314.47,293075.94
2018-05-24,10.52,10.53,10.23,10.15,243059.88,-0.22,-2.1,10.474,10.373,10.065,281428.97,339666.34,295572.64
2018-05-23,10.43,10.66,10.45,10.34,178945.95,-0.05,-0.48,10.542,10.347,10.022,311346.77,333150.59,298756.6
2018-05-22,10.62,10.63,10.5,10.42,241568.81,-0.24,-2.23,10.578,10.312,9.954,394108.66,340804.5,297346.36
2018-05-21,10.55,10.78,10.74,10.42,446609.12,0.29,2.77,10.58,10.262,9.88,440463.92,337069.01,292805.85
2018-05-18,10.5,10.58,10.45,10.27,296961.09,-0.12,-1.14,10.342,10.186,9.799,407242.68,318209.24,282788.88
2018-05-17,10.68,10.71,10.57,10.36,392648.88,-0.06,-0.56,10.272,10.132,9.726,397903.71,315997.49,281178.36
2018-05-16,10.75,10.85,10.63,10.53,592755.38,0.12,1.14,10.152,10.069,9.626,354954.4,316880.57,275209.23
2018-05-15,9.6,10.51,10.51,9.58,473345.12,0.96,10.05,10.046,9.961,9.535,287500.35,289553.39,264632.19
2018-05-14,10.0,10.08,9.55,9.54,280502.94,-0.55,-5.45,9.944,9.849,9.467,233674.11,260845.99,250516.6
2018-05-11,9.93,10.13,10.1,9.8,250266.23,0.13,1.3,10.03,9.823,9.454,229175.79,253837.41,246743.03
2018-05-10,10.08,10.14,9.97,9.88,177902.34,-0.13,-1.29,9.992,9.757,9.412,234091.27,251478.93,244349.79
