date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,24.12,24.63,24.63,24.1,19580.39,0.39,1.61,25.004,24.857,24.577,37941.97,41662.87,29032.37
2018-09-17,24.62,25.0,24.24,24.0,22981.39,-0.82,-3.27,25.222,24.78,24.602,51580.95,40884.33,29736.2
2018-09-14,25.38,25.83,25.06,24.89,41143.0,-0.84,-3.24,25.724,24.718,24.613,61596.33,39620.57,29367.99
2018-09-13,25.47,26.5,25.9,24.65,60490.79,0.71,2.82,25.576,24.565,24.562,60424.76,36944.78,28230.61
2018-09-12,25.4,25.58,25.19,24.9,45514.28,-0.53,-2.06,25.116,24.374,24.511,52196.03,32596.66,26074.17
2018-09-11,26.8,27.1,25.72,25.3,87775.28,-1.03,-3.85,24.71,24.328,24.516,45383.77,29580.93,24981.46
2018-09-10,24.5,26.75,26.75,24.14,73058.29,2.43,9.99,24.338,24.248,24.544,30187.72,22554.68,22581.65
2018-09-07,24.64,25.86,24.32,23.89,35285.18,0.72,3.05,23.712,24.066,24.514,17644.82,17286.2,21410.83
2018-09-06,23.36,23.97,23.6,23.11,19347.11,0.44,1.9,23.554,24.077,24.621,13464.8,15492.55,21579.93
2018-09-05,23.63,23.8,23.16,23.13,11453.0,-0.7,-2.93,23.632,24.175,24.644,12997.29,15414.37,21739.01
2018-09-04,23.69,24.12,23.86,23.53,11795.0,0.24,1.02,23.946,24.297,24.676,13778.09,16401.87,22266.13
2018-09-03,23.53,23.74,23.62,23.01,10343.79,0.09,0.38,24.158,24.424,24.681,14921.65,18588.07,22576.59
2018-08-31,24.0,24.15,23.53,23.21,14385.11,-0.46,-1.92,24.42,24.507,24.679,16927.59,19115.41,23093.29
2018-08-30,24.6,24.73,23.99,23.98,17009.57,-0.74,-2.99,24.6,24.558,24.751,17520.3,19516.44,23537.81
2018-08-29,24.78,25.15,24.73,24.68,15357.0,-0.19,-0.76,24.718,24.648,24.863,17831.44,19551.68,24845.9
2018-08-28,25.27,25.5,24.92,24.77,17512.79,-0.01,-0.04,24.648,24.703,24.893,19025.64,20381.98,25301.68
2018-08-27,24.43,25.07,24.93,24.43,20373.46,0.5,2.05,24.69,24.839,24.992,22254.48,22608.62,24967.97
2018-08-24,24.37,24.88,24.43,24.22,17348.67,-0.15,-0.61,24.594,24.961,25.108,21303.23,25535.46,24826.68
2018-08-23,24.78,24.88,24.58,24.35,18565.28,0.2,0.82,24.516,25.165,25.289,21512.57,27667.31,24850.5
2018-08-22,24.9,25.36,24.38,24.3,21328.0,-0.75,-2.98,24.578,25.113,25.472,21271.93,28063.66,25123.55
2018-08-21,24.57,26.15,25.13,24.3,33657.01,0.68,2.78,24.758,25.055,25.647,21738.33,28130.4,24863.53
2018-08-20,24.03,24.45,24.45,23.51,15617.2,0.41,1.71,24.988,24.937,25.791,22962.75,26565.12,24466.58
2018-08-17,25.14,25.45,24.04,23.73,18395.37,-0.85,-3.42,25.328,24.85,25.947,29767.68,27071.17,26370.33
2018-08-16,24.87,25.6,24.89,24.26,17362.05,-0.39,-1.54,25.814,24.944,26.27,33822.05,27559.19,26367.4
2018-08-15,25.99,26.21,25.28,25.2,23660.0,-1.0,-3.81,25.648,25.077,26.543,34855.4,30140.12,26447.35
2018-08-14,25.8,26.86,26.28,25.47,39779.11,0.13,0.5,25.352,25.082,26.792,34522.47,30221.39,26329.48
2018-08-13,25.7,26.39,26.15,25.35,49641.86,-0.32,-1.21,24.886,25.144,26.998,30167.49,27327.33,25367.48
2018-08-10,24.0,26.47,26.47,23.91,38667.21,2.41,10.02,24.372,25.254,27.222,24374.67,24117.9,24044.05
