date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,5.18,5.49,5.34,5.18,31123.95,0.13,2.5,5.222,5.235,5.26,18009.0,22369.8,22188.12
2018-09-17,5.18,5.26,5.21,5.14,9793.83,0.0,0.0,5.174,5.228,5.254,15818.01,21011.58,21882.97
2018-09-14,5.19,5.27,5.21,5.15,10559.0,-0.01,-0.19,5.162,5.225,5.253,18833.28,21335.7,22738.88
2018-09-13,5.13,5.33,5.22,5.08,23903.21,0.09,1.75,5.188,5.223,5.253,23664.64,21670.6,24406.86
2018-09-12,5.12,5.14,5.13,5.01,14665.0,0.03,0.59,5.214,5.22,5.26,26316.8,21293.66,24857.91
2018-09-11,5.16,5.18,5.1,5.03,20169.0,-0.05,-0.97,5.248,5.237,5.27,26730.6,21879.78,25965.73
2018-09-10,5.3,5.34,5.15,5.11,24870.2,-0.19,-3.56,5.282,5.266,5.284,26205.14,21704.73,27623.85
2018-09-07,5.34,5.38,5.34,5.27,34715.81,-0.01,-0.19,5.288,5.288,5.294,23838.12,22226.17,31072.24
2018-09-06,5.28,5.63,5.35,5.22,37164.0,0.05,0.94,5.258,5.287,5.313,19676.56,20867.09,31900.55
2018-09-05,5.26,5.32,5.3,5.26,16734.0,0.03,0.57,5.226,5.282,5.331,16270.51,20343.86,34323.15
2018-09-04,5.19,5.3,5.27,5.17,17541.7,0.09,1.74,5.226,5.284,5.348,17028.95,22006.44,37275.99
2018-09-03,5.16,5.23,5.18,5.13,13035.1,-0.01,-0.19,5.25,5.28,5.376,17204.31,22754.37,42602.32
2018-08-31,5.19,5.24,5.19,5.15,13908.0,0.0,0.0,5.288,5.28,5.42,20614.21,24142.06,45627.53
2018-08-30,5.3,5.35,5.19,5.19,20133.76,-0.11,-2.08,5.316,5.282,5.469,22057.61,27143.12,49402.73
2018-08-29,5.37,5.39,5.3,5.26,20526.2,-0.09,-1.67,5.338,5.3,5.527,24417.2,28422.17,55107.11
2018-08-28,5.38,5.42,5.39,5.33,18418.48,0.02,0.37,5.342,5.302,5.565,26983.92,30051.68,58295.56
2018-08-27,5.33,5.42,5.37,5.31,30084.62,0.04,0.75,5.31,5.302,5.604,28304.43,33542.97,61333.83
2018-08-24,5.35,5.35,5.33,5.26,21125.0,0.03,0.57,5.272,5.299,5.634,27669.9,39918.31,62660.29
2018-08-23,5.3,5.34,5.3,5.23,31931.72,-0.02,-0.38,5.248,5.339,5.672,32228.63,42934.02,66159.09
2018-08-22,5.25,5.39,5.32,5.18,33359.78,0.09,1.72,5.262,5.38,5.709,32427.13,48302.45,68227.95
2018-08-21,5.17,5.24,5.23,5.15,25021.01,0.05,0.96,5.262,5.411,5.741,33119.45,52545.54,70181.98
2018-08-20,5.17,5.21,5.18,5.09,26912.0,-0.02,-0.39,5.294,5.472,5.78,38781.52,62450.27,74464.03
2018-08-17,5.35,5.44,5.21,5.08,43918.63,-0.15,-2.8,5.326,5.56,5.809,52166.73,67113.0,74928.65
2018-08-16,5.29,5.38,5.37,5.23,32924.24,0.05,0.94,5.43,5.655,5.836,53639.4,71662.34,74631.66
2018-08-15,5.4,5.45,5.32,5.3,36821.36,-0.05,-0.93,5.498,5.753,5.855,64177.77,81792.06,75938.76
2018-08-14,5.34,5.45,5.39,5.3,53331.38,0.06,1.13,5.56,5.828,5.887,71971.64,86539.44,78848.04
2018-08-13,5.17,5.4,5.34,5.17,93838.02,-0.39,-6.81,5.65,5.906,5.916,86119.02,89124.68,82989.57
2018-08-10,5.63,5.85,5.73,5.62,51282.01,0.02,0.35,5.794,5.968,5.934,82059.27,85402.27,80896.84
2018-08-09,5.5,6.0,5.71,5.48,85616.07,0.08,1.42,5.88,6.005,5.932,89685.27,89384.16,82451.52
2018-08-08,5.74,5.74,5.63,5.5,75790.7,-0.2,-3.43,6.008,6.037,5.939,99406.35,88153.44,85292.63
2018-08-07,6.05,6.09,5.84,5.45,124068.32,-0.21,-3.47,6.096,6.07,5.937,101107.24,87818.41,85501.88
2018-08-06,6.18,6.25,6.06,5.96,73539.27,-0.1,-1.62,6.162,6.088,5.93,92130.33,86477.79,84133.34
2018-08-03,6.2,6.29,6.16,6.13,89412.0,-0.18,-2.84,6.142,6.058,5.917,88745.26,82744.31,89368.03
2018-08-02,6.06,6.35,6.35,5.91,134221.44,0.27,4.44,6.13,6.016,5.894,89083.05,77600.99,87984.28
2018-08-01,6.13,6.2,6.07,6.06,84295.18,-0.11,-1.78,6.066,5.957,5.835,76900.54,70085.47,82895.71
2018-07-31,5.96,6.19,6.17,5.85,79183.75,0.21,3.52,6.044,5.946,5.799,74529.59,71156.64,81906.68
2018-07-30,6.06,6.15,5.96,5.86,56613.95,-0.13,-2.13,6.014,5.925,5.752,80825.25,76854.46,79240.27
2018-07-27,6.03,6.25,6.1,5.97,91100.91,0.08,1.33,5.974,5.9,5.711,76743.35,76391.41,77663.4
2018-07-26,5.9,6.1,6.03,5.9,73308.92,0.07,1.17,5.902,5.858,5.671,66118.93,75518.88,74509.3
2018-07-25,6.0,6.01,5.96,5.87,72440.4,-0.05,-0.83,5.848,5.84,5.627,63270.39,82431.82,71838.68
2018-07-24,5.71,6.14,6.02,5.67,110662.09,0.25,4.33,5.848,5.803,5.591,67783.69,83185.34,69333.49
2018-07-23,5.69,5.78,5.76,5.67,36204.44,0.01,0.17,5.836,5.772,5.555,72883.66,81788.89,65679.1
2018-07-20,5.67,5.77,5.74,5.63,37978.8,0.0,0.0,5.826,5.776,5.527,76039.46,95991.76,66393.09
2018-07-19,5.84,5.93,5.76,5.7,59066.24,-0.21,-3.52,5.814,5.771,5.496,84918.84,98367.57,65750.59
2018-07-18,5.85,6.02,5.96,5.75,95006.9,0.01,0.17,5.832,5.713,5.46,101593.24,95705.96,64963.21
2018-07-17,5.63,6.09,5.96,5.57,136161.91,0.26,4.56,5.758,5.651,5.429,98586.99,92656.72,61879.94
2018-07-16,5.75,5.83,5.71,5.64,51983.47,0.03,0.53,5.708,5.579,5.399,90694.11,81626.08,58309.48
2018-07-13,5.74,5.88,5.68,5.66,82375.67,-0.17,-2.91,5.726,5.522,5.412,115944.05,78935.4,57591.65
2018-07-12,5.67,6.15,5.85,5.55,142438.23,0.26,4.65,5.728,5.483,5.432,111816.31,73499.72,54961.97
2018-07-11,5.63,5.73,5.59,5.46,79975.67,-0.12,-2.1,5.594,5.414,5.443,89818.68,61245.55,49606.49
2018-07-10,5.77,5.81,5.71,5.61,96697.53,-0.1,-1.72,5.544,5.379,5.474,86726.44,55481.65,47344.88
2018-07-09,6.19,6.19,5.8,5.69,178233.16,0.11,1.93,5.45,5.337,5.497,72558.04,49569.32,44219.54
2018-07-06,5.68,5.69,5.69,5.68,61736.94,0.52,10.06,5.318,5.277,5.514,41926.75,36794.41,37826.71
2018-07-05,5.26,5.32,5.18,5.16,32450.09,-0.15,-2.81,5.238,5.221,5.545,35183.13,33133.61,38430.2
2018-07-04,5.27,5.58,5.34,5.22,64514.5,0.08,1.52,5.234,5.207,5.61,32672.43,34220.46,40620.44
2018-07-03,5.16,5.26,5.24,5.11,25855.51,0.09,1.75,5.214,5.207,5.673,24236.85,31103.17,43127.72
2018-07-02,5.29,5.29,5.14,5.12,25076.69,-0.15,-2.84,5.224,5.219,5.744,26580.59,34992.88,52706.0
2018-06-29,5.16,5.3,5.29,5.16,28018.85,0.13,2.52,5.236,5.301,5.817,31662.08,36247.91,59565.93
2018-06-28,5.25,5.33,5.16,5.12,19896.6,-0.08,-1.53,5.204,5.381,5.853,31084.09,36424.22,58980.09
2018-06-27,5.29,5.33,5.24,5.2,22336.6,-0.05,-0.94,5.18,5.471,5.894,35768.49,37967.42,59551.16
2018-06-26,5.04,5.31,5.29,5.01,37574.22,0.08,1.54,5.2,5.568,5.945,37969.49,39208.12,59010.68
2018-06-25,5.26,5.6,5.2,5.2,50484.13,0.08,1.56,5.214,5.656,5.993,43405.16,38869.77,58145.42
2018-06-22,5.04,5.15,5.13,4.93,25128.9,0.08,1.58,5.366,5.751,6.052,40833.74,38859.0,56499.26
2018-06-21,5.34,5.38,5.04,4.99,43318.61,-0.3,-5.62,5.558,5.869,6.119,41764.36,43726.8,55913.74
2018-06-20,5.3,5.4,5.34,5.21,33341.59,-0.02,-0.37,5.762,6.013,6.192,40166.35,47020.42,54860.14
2018-06-19,5.87,5.91,5.36,5.36,64752.59,-0.59,-9.92,5.936,6.139,6.251,40446.75,55152.26,54145.86
2018-06-15,6.06,6.15,5.96,5.91,37627.0,-0.14,-2.29,6.098,6.269,6.307,34334.37,70419.13,52115.65
2018-06-14,6.05,6.12,6.09,5.99,29782.0,0.04,0.66,6.136,6.333,6.33,36884.26,82883.95,51044.86
2018-06-13,6.11,6.19,6.06,6.05,35328.59,-0.15,-2.42,6.18,6.324,6.342,45689.24,81535.95,50206.62
2018-06-12,6.12,6.24,6.21,6.04,34743.58,0.04,0.65,6.264,6.316,6.358,53874.48,81134.89,49214.8
2018-06-11,6.12,6.19,6.17,6.02,34190.67,0.03,0.49,6.342,6.322,6.37,69857.77,78813.23,48397.62
2018-06-08,6.3,6.31,6.15,6.07,50376.46,-0.16,-2.54,6.44,6.33,6.38,106503.89,77421.07,47509.38
2018-06-07,6.45,6.49,6.31,6.2,73806.89,-0.17,-2.62,6.53,6.352,6.39,128883.63,74139.52,45821.3
2018-06-06,6.5,6.59,6.48,6.43,76254.82,-0.12,-1.82,6.468,6.368,6.397,117382.66,68100.69,42833.9
2018-06-05,6.56,6.62,6.6,6.4,114660.03,-0.08,-1.2,6.368,6.37,6.394,108395.29,62699.86,39806.11
