date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,42.09,43.5,43.46,41.82,40040.88,1.25,2.96,43.012,42.949,42.518,51382.38,55709.22,52684.49
2018-09-17,42.38,42.8,42.21,41.51,42198.34,-0.29,-0.68,42.86,42.995,42.368,54212.79,59926.94,52659.49
2018-09-14,43.9,43.9,42.5,41.92,72551.65,-1.49,-3.39,42.826,43.012,42.243,54534.62,60848.52,52099.08
2018-09-13,43.2,44.0,43.99,42.61,55159.43,1.09,2.54,42.764,42.892,42.1,53331.03,57088.47,49448.49
2018-09-12,42.49,43.51,42.9,42.49,46961.62,0.2,0.47,42.686,42.706,41.918,56719.68,55409.93,47760.64
2018-09-11,42.3,42.82,42.7,41.35,54192.89,0.66,1.57,42.886,42.616,41.814,60036.06,54848.95,46961.72
2018-09-10,42.34,43.8,42.04,41.72,43807.53,-0.15,-0.36,43.13,42.646,41.729,65641.09,55615.18,45436.06
2018-09-07,43.6,44.83,42.19,42.14,66533.67,-1.41,-3.23,43.198,42.642,41.676,67162.41,58945.21,45399.89
2018-09-06,43.71,44.6,43.6,43.2,72102.69,-0.3,-0.68,43.02,42.589,41.61,60845.92,55141.42,43736.83
2018-09-05,43.5,44.07,43.9,42.83,63543.5,-0.02,-0.05,42.726,42.375,41.46,54100.18,52045.31,43151.29
2018-09-04,42.7,44.23,43.92,42.21,82218.06,1.54,3.63,42.346,42.087,41.179,49661.85,49659.77,41436.66
2018-09-03,41.3,42.65,42.38,40.5,51414.12,1.08,2.62,42.162,41.741,40.956,45589.26,45392.05,39938.15
2018-08-31,42.13,42.13,41.3,40.6,34951.21,-0.83,-1.97,42.086,41.473,40.792,50728.0,43349.64,39134.09
2018-08-30,41.85,42.59,42.13,41.5,38374.0,0.13,0.31,42.158,41.307,40.723,49436.93,41808.5,38984.09
2018-08-29,43.29,43.29,42.0,41.9,41351.84,-1.0,-2.33,42.024,41.13,40.637,49990.44,40111.36,41668.79
2018-08-28,41.9,43.38,43.0,41.9,61855.13,1.0,2.38,41.828,41.011,40.635,49657.68,39074.49,42589.89
2018-08-27,41.52,42.65,42.0,41.33,77107.84,0.34,0.82,41.32,40.811,40.584,45194.84,35256.94,41622.65
2018-08-24,41.45,41.88,41.66,41.06,28495.83,0.2,0.48,40.86,40.71,40.618,35971.27,31854.57,40366.04
2018-08-23,40.64,42.3,41.46,40.64,41141.55,0.44,1.07,40.456,40.631,40.617,34180.07,32332.24,40993.88
2018-08-22,40.42,41.6,41.02,40.31,39688.07,0.56,1.38,40.236,40.545,40.654,30232.27,34257.28,42017.54
2018-08-21,39.41,40.85,40.46,39.41,39540.92,0.76,1.91,40.194,40.27,40.712,28491.3,33213.55,43420.9
2018-08-20,39.7,40.13,39.7,38.63,30990.0,0.06,0.15,40.302,40.171,40.814,25319.04,34484.25,46039.5
2018-08-17,40.69,41.15,39.64,39.5,19539.81,-0.72,-1.78,40.56,40.11,41.029,27737.86,34918.55,48279.42
2018-08-16,40.51,40.85,40.36,39.51,21402.57,-0.45,-1.1,40.806,40.138,41.199,30484.41,36159.68,49449.71
2018-08-15,41.22,41.4,40.81,40.46,30983.22,-0.19,-0.46,40.854,40.144,41.281,38282.28,43226.23,49617.55
2018-08-14,41.25,41.58,41.0,40.78,23679.61,0.01,0.02,40.346,40.259,41.372,37935.8,46105.28,49312.75
2018-08-13,40.8,41.6,40.99,40.39,43084.09,0.12,0.29,40.04,40.357,41.462,43649.46,47988.36,49375.82
2018-08-10,40.26,41.18,40.87,40.03,33272.54,0.27,0.67,39.66,40.525,41.574,42099.24,48877.52,48935.5
2018-08-09,38.4,40.9,40.6,37.85,60391.96,2.33,6.09,39.47,40.603,41.655,41834.96,49655.53,48650.13
2018-08-08,39.5,39.5,38.27,38.07,29250.82,-1.2,-3.04,39.434,40.763,41.762,48170.18,49777.8,47525.61
2018-08-07,39.23,39.59,39.47,37.87,52247.91,0.38,0.97,40.172,41.154,41.956,54274.76,53628.24,48153.07
2018-08-06,39.95,40.14,39.09,38.88,35332.95,-0.83,-2.08,40.674,41.456,42.109,52327.25,57594.74,48282.23
2018-08-03,40.13,40.75,39.92,39.92,31951.15,-0.5,-1.24,41.39,41.947,42.249,55655.81,61640.29,49355.43
2018-08-02,41.58,41.9,40.42,38.61,92068.06,-1.54,-3.67,41.736,42.26,42.269,57476.1,62739.74,49648.09
2018-08-01,42.2,43.0,41.96,41.9,59773.74,-0.02,-0.05,42.092,42.418,42.217,51385.42,56008.86,46210.81
2018-07-31,42.53,43.18,41.98,41.71,42510.35,-0.69,-1.62,42.136,42.484,42.14,52981.72,52520.21,45259.33
2018-07-30,41.88,42.82,42.67,41.6,51975.74,1.02,2.45,42.238,42.566,42.042,62862.23,50763.29,45465.33
2018-07-27,41.85,42.2,41.65,41.2,41052.61,-0.55,-1.3,42.504,42.622,41.859,67624.78,48993.48,44410.28
2018-07-26,42.29,43.38,42.2,41.6,61614.64,0.02,0.05,42.784,42.707,41.727,68003.39,47644.72,43868.4
2018-07-25,42.4,43.7,42.18,41.78,67755.25,-0.31,-0.73,42.744,42.76,41.532,60632.31,45273.43,42011.58
2018-07-24,44.16,44.9,42.49,42.33,91912.91,-1.51,-3.43,42.832,42.758,41.343,52058.7,42677.91,40626.48
2018-07-23,43.0,45.38,44.0,42.93,75788.48,0.95,2.21,42.894,42.761,41.193,38664.34,38969.73,37569.36
2018-07-20,42.0,43.79,43.05,41.7,42945.65,1.05,2.5,42.74,42.55,40.96,30362.18,37070.57,35027.29
2018-07-19,42.4,42.7,42.0,41.2,24759.24,-0.62,-1.46,42.63,42.277,40.738,27286.06,36556.44,34232.13
2018-07-18,42.99,43.74,42.62,42.36,24887.23,-0.18,-0.42,42.776,42.015,40.558,29914.55,36412.75,34395.69
2018-07-17,43.19,43.19,42.8,42.12,24941.12,-0.43,-0.99,42.684,41.796,40.382,33297.12,37998.45,35111.88
2018-07-16,42.65,43.85,43.23,42.51,34277.66,0.73,1.72,42.628,41.518,40.197,39275.11,40167.37,36283.45
2018-07-13,42.82,43.37,42.5,42.3,27565.04,-0.23,-0.54,42.36,41.096,40.023,43778.96,39827.09,37158.05
2018-07-12,41.8,43.56,42.73,41.74,37901.68,0.57,1.35,41.924,40.746,39.936,45826.82,40092.08,37489.78
2018-07-11,42.0,42.6,42.16,40.58,41800.08,-0.36,-0.85,41.254,40.304,39.843,42910.96,38749.74,37774.62
2018-07-10,41.8,43.19,42.52,41.64,54831.07,0.63,1.5,40.908,39.928,39.723,42699.78,38575.05,37518.24
2018-07-09,40.45,42.3,41.89,40.45,56796.93,1.57,3.89,40.408,39.624,39.624,41059.64,36168.99,35798.36
2018-07-06,39.01,40.91,40.32,38.81,37804.33,0.94,2.39,39.832,39.369,39.56,35875.21,32984.02,34724.33
2018-07-05,40.1,40.23,39.38,39.15,23322.4,-1.05,-2.6,39.568,39.199,39.582,34357.33,31907.83,34455.81
2018-07-04,39.9,40.48,40.43,39.38,40744.17,0.41,1.02,39.354,39.101,39.651,34588.52,32378.64,35005.8
2018-07-03,39.09,40.25,40.02,37.9,46630.36,1.01,2.59,38.948,38.967,39.677,34450.33,32225.31,34614.83
2018-07-02,39.4,40.3,39.01,38.83,30874.79,0.01,0.03,38.84,38.876,39.683,31278.35,32399.54,34239.0
2018-06-29,38.01,39.39,39.0,38.01,30214.94,0.69,1.8,38.906,38.95,39.683,30092.83,34489.02,35018.16
2018-06-28,38.39,38.95,38.31,38.18,24478.32,-0.09,-0.23,38.83,39.125,39.685,29458.33,34887.49,35335.54
2018-06-27,39.95,39.95,38.4,38.11,40053.23,-1.08,-2.74,38.848,39.381,39.724,30168.75,36799.49,35479.38
2018-06-26,39.1,40.05,39.48,38.88,30770.45,0.14,0.36,38.986,39.517,39.772,30000.29,36461.42,35151.39
2018-06-25,38.53,40.0,39.34,38.53,24947.2,0.72,1.86,38.912,39.623,39.766,33520.72,35427.73,34974.59
2018-06-22,38.6,38.88,38.62,37.8,27042.43,0.22,0.57,38.994,39.75,39.795,38885.22,36464.64,34883.29
