date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,4.07,4.13,4.12,4.04,41298.0,0.07,1.73,4.1,4.099,4.151,55043.42,44972.52,53033.44
2018-09-17,4.1,4.1,4.05,4.02,61544.02,-0.1,-2.41,4.09,4.106,4.158,51555.22,44441.02,53574.79
2018-09-14,4.11,4.35,4.15,4.11,120666.09,0.04,0.97,4.088,4.116,4.167,48780.42,42495.35,53537.83
2018-09-13,4.1,4.11,4.11,4.05,27468.0,0.04,0.98,4.086,4.114,4.168,30834.41,34796.84,51828.02
2018-09-12,4.05,4.11,4.07,4.04,24241.0,0.0,0.0,4.086,4.119,4.173,32872.81,36878.04,57513.76
2018-09-11,4.03,4.08,4.07,4.03,23857.0,0.03,0.74,4.098,4.133,4.185,34901.61,41398.33,69152.16
2018-09-10,4.15,4.15,4.04,4.02,47670.0,-0.1,-2.42,4.122,4.157,4.211,37326.81,49140.05,90201.72
2018-09-07,4.13,4.18,4.14,4.11,30936.04,0.03,0.73,4.144,4.181,4.222,36210.28,53070.46,90370.07
2018-09-06,4.15,4.16,4.11,4.09,37660.0,-0.02,-0.48,4.142,4.189,4.23,38759.27,59984.47,91325.02
2018-09-05,4.18,4.22,4.13,4.12,34385.0,-0.06,-1.43,4.152,4.197,4.24,40883.27,60577.37,92672.02
2018-09-04,4.15,4.21,4.19,4.15,35983.02,0.04,0.96,4.168,4.203,4.245,47895.06,61094.37,93360.86
2018-09-03,4.14,4.16,4.15,4.08,42087.34,0.02,0.48,4.192,4.209,4.249,60953.29,62708.57,94196.81
2018-08-31,4.16,4.24,4.13,4.12,43681.0,-0.03,-0.72,4.218,4.217,4.249,69930.65,64580.31,94479.5
2018-08-30,4.22,4.22,4.16,4.15,48280.0,-0.05,-1.19,4.236,4.222,4.255,81209.67,68859.2,94168.6
2018-08-29,4.28,4.28,4.21,4.2,69443.94,-0.1,-2.32,4.242,4.226,4.261,80271.47,78149.48,95799.64
2018-08-28,4.28,4.35,4.31,4.25,101274.15,0.03,0.7,4.238,4.237,4.27,74293.69,96905.99,95198.75
2018-08-27,4.19,4.32,4.28,4.19,86974.15,0.06,1.42,4.226,4.264,4.279,64463.86,131263.39,92903.39
2018-08-24,4.17,4.37,4.22,4.13,100076.13,0.03,0.72,4.216,4.263,4.292,59229.98,127669.68,92847.13
2018-08-23,4.2,4.23,4.19,4.17,43589.0,0.0,0.0,4.208,4.271,4.31,56508.72,122665.57,93151.93
2018-08-22,4.25,4.25,4.19,4.18,39555.0,-0.06,-1.41,4.21,4.283,4.336,76027.49,124766.67,97818.83
2018-08-21,4.22,4.26,4.25,4.19,52125.0,0.02,0.47,4.236,4.287,4.36,119518.29,125627.35,103737.73
2018-08-20,4.16,4.23,4.23,4.15,60804.77,0.05,1.2,4.302,4.289,4.379,198062.92,125685.06,110781.49
2018-08-17,4.24,4.27,4.18,4.16,86469.83,-0.02,-0.48,4.31,4.281,4.394,196109.38,124378.68,112410.5
2018-08-16,4.24,4.29,4.2,4.19,141182.83,-0.12,-2.78,4.334,4.287,4.41,188822.42,119478.0,114017.29
2018-08-15,4.42,4.49,4.32,4.32,257009.0,-0.26,-5.68,4.356,4.295,4.429,173505.85,113449.8,114471.06
2018-08-14,4.25,4.7,4.58,4.23,444848.19,0.31,7.26,4.338,4.303,4.436,131736.42,93491.51,106672.37
2018-08-13,4.25,4.28,4.27,4.18,51037.06,-0.03,-0.7,4.276,4.294,4.432,53307.19,54543.39,88933.81
2018-08-10,4.29,4.34,4.3,4.24,50035.02,-0.01,-0.23,4.252,4.32,4.44,52647.97,58024.59,91112.17
2018-08-09,4.22,4.34,4.31,4.22,64600.0,0.08,1.89,4.24,4.348,4.452,50133.57,63638.29,96526.27
2018-08-08,4.27,4.34,4.23,4.22,48161.83,-0.04,-0.94,4.234,4.388,4.46,53393.74,70870.99,99588.47
2018-08-07,4.15,4.28,4.27,4.13,52702.02,0.12,2.89,4.268,4.433,4.465,55246.61,81848.11,102637.38
2018-08-06,4.24,4.3,4.15,4.12,47741.0,-0.09,-2.12,4.312,4.468,4.478,55779.6,95877.92,106889.69
2018-08-03,4.25,4.35,4.24,4.23,37463.02,-0.04,-0.94,4.388,4.507,4.499,63401.2,100442.32,111006.13
2018-08-02,4.39,4.4,4.28,4.14,80900.83,-0.12,-2.73,4.456,4.533,4.509,77143.0,108556.59,116660.93
2018-08-01,4.49,4.53,4.4,4.39,57426.16,-0.09,-2.0,4.542,4.562,4.52,88348.25,115492.33,122928.07
2018-07-31,4.51,4.53,4.49,4.45,55367.0,-0.04,-0.88,4.598,4.568,4.538,108449.62,119853.23,137128.72
2018-07-30,4.59,4.65,4.53,4.5,85849.0,-0.05,-1.09,4.624,4.569,4.543,135976.24,123324.23,141275.73
2018-07-27,4.67,4.7,4.58,4.57,106172.0,-0.13,-2.76,4.626,4.56,4.544,137483.44,124199.75,145769.23
2018-07-26,4.68,4.73,4.71,4.62,136927.08,0.03,0.64,4.61,4.556,4.55,139970.18,129414.26,152454.63
2018-07-25,4.57,4.73,4.68,4.57,157933.02,0.06,1.3,4.582,4.531,4.545,142636.41,128305.95,163412.3
2018-07-24,4.52,4.74,4.62,4.51,193000.12,0.08,1.76,4.538,4.497,4.545,131256.84,123426.65,163733.45
2018-07-23,4.47,4.58,4.54,4.45,93385.0,0.04,0.89,4.514,4.487,4.527,110672.22,117901.45,156916.04
2018-07-20,4.52,4.56,4.5,4.42,118605.66,-0.07,-1.53,4.494,4.491,4.51,110916.06,121569.93,154734.24
2018-07-19,4.45,4.69,4.57,4.36,150258.23,0.11,2.47,4.502,4.485,4.499,118858.34,124765.28,152237.37
2018-07-18,4.49,4.6,4.46,4.45,101035.2,-0.04,-0.89,4.48,4.478,4.483,113975.5,130363.81,149746.06
2018-07-17,4.44,4.52,4.5,4.39,90076.99,0.06,1.35,4.456,4.508,4.475,115596.47,154404.21,148444.2
2018-07-16,4.5,4.52,4.44,4.4,94604.21,-0.1,-2.2,4.46,4.516,4.463,125130.69,159227.23,149755.55
2018-07-13,4.44,4.68,4.54,4.41,158317.05,0.08,1.79,4.488,4.527,4.478,132223.8,167338.72,149956.85
2018-07-12,4.31,4.48,4.46,4.31,125844.04,0.12,2.77,4.468,4.544,4.493,130672.22,175495.01,147939.17
2018-07-11,4.44,4.45,4.34,4.3,109140.04,-0.18,-3.98,4.476,4.559,4.506,146752.13,198518.65,144292.73
2018-07-10,4.49,4.55,4.52,4.41,137748.11,-0.06,-1.31,4.56,4.593,4.529,193211.96,204040.24,141429.53
2018-07-09,4.43,4.59,4.58,4.41,130069.76,0.14,3.15,4.572,4.566,4.539,193323.77,195930.63,137386.47
2018-07-06,4.5,4.55,4.44,4.28,150559.17,-0.06,-1.33,4.566,4.529,4.551,202453.63,187898.55,138235.11
2018-07-05,4.73,4.74,4.5,4.5,206243.56,-0.26,-5.46,4.62,4.512,4.583,220317.79,179709.46,133551.67
2018-07-04,4.51,5.04,4.76,4.49,341439.19,0.18,3.93,4.642,4.488,4.614,250285.18,169128.3,125673.24
2018-07-03,4.51,4.6,4.58,4.38,138307.16,0.03,0.66,4.626,4.441,4.633,214868.52,142484.19,110939.67
2018-07-02,4.66,4.72,4.55,4.47,175719.08,-0.16,-3.4,4.56,4.41,4.658,198537.49,140283.87,107339.32
2018-06-29,4.51,4.77,4.71,4.47,239879.98,0.1,2.17,4.492,4.429,4.69,173343.48,132574.98,102397.92
2018-06-28,4.69,4.92,4.61,4.6,356080.47,-0.07,-1.5,4.404,4.441,4.717,139101.12,120383.33,95441.18
2018-06-27,4.21,4.68,4.68,4.18,164355.91,0.43,10.12,4.334,4.453,4.747,87971.43,90066.8,85458.56
2018-06-26,4.12,4.28,4.25,4.11,56652.02,0.04,0.95,4.256,4.464,4.772,70099.85,78818.81,79145.99
2018-06-25,4.31,4.33,4.21,4.2,49749.0,-0.06,-1.41,4.26,4.512,4.818,82030.25,78842.31,79002.34
2018-06-22,4.1,4.31,4.27,4.05,68668.2,0.01,0.23,4.366,4.573,4.866,91806.49,88571.67,80702.64
2018-06-21,4.26,4.44,4.26,4.25,100432.0,-0.03,-0.7,4.478,4.654,4.915,101665.53,87393.88,80363.09
2018-06-20,4.18,4.33,4.29,4.16,74998.04,0.02,0.47,4.572,4.739,4.966,92162.18,82218.18,79294.08
2018-06-19,4.65,4.65,4.27,4.27,116304.0,-0.47,-9.92,4.672,4.824,5.02,87537.77,79395.15,78331.65
2018-06-15,4.78,4.8,4.74,4.63,98630.21,-0.09,-1.86,4.764,4.906,5.077,75654.37,74394.77,76028.9
2018-06-14,4.8,4.94,4.83,4.75,117963.42,0.1,2.11,4.78,4.95,5.107,85336.86,72220.85,74362.95
2018-06-13,4.76,4.83,4.73,4.73,52915.22,-0.06,-1.25,4.83,4.993,5.132,73122.22,70499.04,74631.98
2018-06-12,4.74,4.8,4.79,4.67,51876.0,0.06,1.27,4.906,5.04,5.167,72274.17,80850.32,77686.25
2018-06-11,4.82,4.85,4.73,4.72,56887.02,-0.09,-1.87,4.976,5.079,5.203,71252.52,79473.16,79878.85
2018-06-08,5.06,5.07,4.82,4.75,147042.62,-0.26,-5.12,5.048,5.123,5.243,73135.16,79162.38,83873.69
2018-06-07,5.13,5.14,5.08,5.06,56890.22,-0.03,-0.59,5.12,5.158,5.275,59104.84,72833.62,84074.74
2018-06-06,5.14,5.16,5.11,5.08,48675.01,-0.03,-0.58,5.156,5.175,5.294,67875.85,73332.3,85677.54
2018-06-05,5.09,5.15,5.14,5.09,46767.74,0.05,0.98,5.174,5.192,5.311,89426.46,76369.98,87585.29
2018-06-04,5.18,5.21,5.09,5.07,66300.2,-0.09,-1.74,5.182,5.216,5.326,87693.8,77268.15,91808.54
2018-06-01,5.24,5.3,5.18,5.16,76891.02,-0.08,-1.52,5.198,5.247,5.345,85189.6,77663.03,92663.24
2018-05-31,5.15,5.27,5.26,5.13,100745.3,0.06,1.15,5.196,5.264,5.355,86562.39,76505.05,92151.84
2018-05-30,5.13,5.36,5.2,5.06,156428.06,0.02,0.39,5.194,5.27,5.362,78788.74,78764.92,90499.65
2018-05-29,5.18,5.23,5.18,5.14,38104.4,0.01,0.19,5.21,5.294,5.371,63313.5,74522.17,85733.77
2018-05-28,5.13,5.24,5.17,5.12,53779.2,0.0,0.0,5.25,5.327,5.377,66842.5,80284.53,86592.05
2018-05-25,5.23,5.27,5.17,5.14,83755.0,-0.08,-1.52,5.296,5.362,5.383,70136.46,88584.99,88824.94
2018-05-24,5.25,5.3,5.25,5.24,61877.02,-0.03,-0.57,5.332,5.392,5.397,66447.71,95315.87,88277.69
2018-05-23,5.36,5.38,5.28,5.27,79051.88,-0.1,-1.86,5.346,5.413,5.41,78741.1,98022.79,89400.22
2018-05-22,5.42,5.42,5.38,5.35,55749.38,-0.02,-0.37,5.378,5.43,5.415,85730.85,98800.6,89773.26
2018-05-21,5.38,5.41,5.4,5.36,70249.04,0.05,0.94,5.404,5.435,5.418,93726.57,106348.94,94242.79
2018-05-18,5.32,5.36,5.35,5.25,65311.22,0.03,0.56,5.428,5.442,5.432,107033.52,107663.46,98783.34
2018-05-17,5.46,5.46,5.32,5.29,123344.0,-0.12,-2.21,5.452,5.446,5.443,124184.04,107798.64,101834.66
2018-05-16,5.49,5.53,5.44,5.4,114000.6,-0.07,-1.27,5.48,5.454,5.451,117304.48,102234.38,101421.06
2018-05-15,5.53,5.58,5.51,5.43,95728.0,-0.01,-0.18,5.482,5.447,5.457,111870.36,96945.36,101274.53
2018-05-14,5.45,5.57,5.52,5.41,136783.8,0.05,0.91,5.466,5.427,5.466,118971.31,92899.56,102664.38
2018-05-11,5.45,5.58,5.47,5.43,151063.8,0.01,0.18,5.456,5.403,5.477,108293.39,89064.88,105917.56
2018-05-10,5.45,5.48,5.46,5.41,88946.2,0.01,0.18,5.44,5.402,5.502,91413.24,81239.5,110029.97
2018-05-09,5.4,5.48,5.45,5.38,86829.98,0.02,0.37,5.428,5.406,5.525,87164.28,80777.64,115402.35
2018-05-08,5.42,5.46,5.43,5.36,131232.77,-0.04,-0.73,5.412,5.399,5.547,82020.37,80745.92,124725.8
2018-05-07,5.37,5.48,5.47,5.37,83394.2,0.08,1.48,5.388,5.401,5.56,66827.81,82136.64,127079.11
2018-05-04,5.4,5.47,5.39,5.37,66663.04,-0.01,-0.18,5.35,5.421,5.573,69836.38,89903.23,133309.23
2018-05-03,5.37,5.42,5.4,5.28,67701.42,0.03,0.56,5.364,5.439,5.6,71065.77,95870.67,142368.16
2018-05-02,5.31,5.4,5.37,5.31,61110.4,0.06,1.13,5.384,5.447,5.626,74391.0,100607.73,150684.2
2018-04-27,5.3,5.34,5.31,5.23,55270.0,0.03,0.57,5.386,5.467,5.651,79471.47,105603.69,162387.43
2018-04-26,5.48,5.49,5.28,5.28,98437.02,-0.18,-3.3,5.414,5.504,5.669,97445.47,112429.21,167699.33
2018-04-25,5.48,5.48,5.46,5.41,72810.0,-0.04,-0.73,5.492,5.551,5.694,109970.09,122770.23,175764.64
2018-04-24,5.4,5.54,5.5,5.38,84327.56,0.12,2.23,5.514,5.602,5.703,120675.58,138820.43,186790.89
2018-04-23,5.46,5.48,5.38,5.35,86512.78,-0.07,-1.28,5.51,5.644,5.704,126824.47,150027.05,206725.43
2018-04-20,5.61,5.63,5.45,5.44,145140.0,-0.22,-3.88,5.548,5.694,5.74,131735.91,168705.67,215630.15
2018-04-19,5.57,5.74,5.67,5.53,161060.09,0.1,1.79,5.594,5.718,5.773,127412.94,172021.57,229062.6
2018-04-18,5.53,5.58,5.57,5.38,126337.46,0.09,1.64,5.61,5.724,5.805,135570.37,176715.23,238366.29
2018-04-17,5.58,5.66,5.48,5.47,115072.0,-0.09,-1.62,5.69,5.76,5.844,156965.28,188865.65,254218.09
2018-04-16,5.69,5.75,5.57,5.53,111070.0,-0.11,-1.94,5.778,5.805,5.893,173229.64,200760.66,285888.55
