date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,17.2,18.23,18.14,17.2,15844.97,0.77,4.43,18.236,18.83,19.569,14902.21,13765.2,15897.32
2018-09-17,18.2,18.2,17.37,17.25,14977.12,-0.86,-4.72,18.392,19.026,19.708,13757.8,14277.06,16044.43
2018-09-14,18.8,18.94,18.23,18.18,13258.5,-0.67,-3.54,18.704,19.207,19.866,13637.85,14281.27,16041.79
2018-09-13,18.89,19.08,18.9,18.39,14702.49,0.36,1.94,19.02,19.252,19.956,13326.34,15939.36,16125.58
2018-09-12,18.83,18.99,18.54,18.31,15727.98,-0.38,-2.01,19.188,19.425,20.029,12968.44,16042.49,16080.72
2018-09-11,18.94,19.15,18.92,18.76,10122.89,-0.01,-0.05,19.424,19.706,20.118,12628.19,16997.11,16263.82
2018-09-10,19.7,19.71,18.93,18.7,14377.4,-0.88,-4.44,19.66,19.901,20.238,14796.33,17650.99,16621.7
2018-09-07,20.2,20.48,19.81,19.55,11700.95,0.07,0.35,19.71,20.119,20.383,14924.69,18141.24,17278.38
2018-09-06,19.72,20.4,19.74,19.55,12913.0,0.02,0.1,19.484,20.189,20.465,18552.38,18144.58,18134.36
2018-09-05,20.02,20.43,19.72,19.61,14026.72,-0.38,-1.89,19.662,20.261,20.522,19116.53,18094.97,18933.15
2018-09-04,19.18,20.25,20.1,19.18,20963.57,0.92,4.8,19.988,20.307,20.538,21366.03,18029.43,19548.67
2018-09-03,18.71,19.3,19.18,18.71,15019.2,0.5,2.68,20.142,20.389,20.606,20505.66,17811.8,19912.75
2018-08-31,19.31,19.79,18.68,18.63,29839.42,-1.95,-9.45,20.528,20.525,20.686,21357.8,17802.32,20450.76
2018-08-30,21.25,21.28,20.63,20.52,15733.72,-0.72,-3.37,20.894,20.66,20.768,17736.77,16311.79,20267.53
2018-08-29,20.8,21.96,21.35,20.8,25274.22,0.48,2.3,20.86,20.632,20.816,17073.4,16118.96,21000.39
2018-08-28,20.98,21.45,20.87,20.79,16661.72,-0.24,-1.14,20.626,20.529,20.86,14692.84,15530.53,21312.66
