date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,3.5,3.57,3.55,3.48,85033.0,0.05,1.43,3.522,3.548,3.617,79897.75,86025.07,92102.38
2018-09-17,3.51,3.52,3.5,3.48,72095.75,-0.03,-0.85,3.512,3.56,3.623,78461.03,90195.61,93126.59
2018-09-14,3.54,3.54,3.53,3.52,59325.0,-0.01,-0.28,3.512,3.571,3.63,95339.03,97353.95,95791.01
2018-09-13,3.51,3.54,3.54,3.49,91946.0,0.05,1.43,3.53,3.583,3.635,100022.23,99214.54,101238.97
2018-09-12,3.49,3.53,3.49,3.48,91088.98,-0.01,-0.29,3.546,3.595,3.643,91804.83,97932.41,105908.4
2018-09-11,3.49,3.53,3.5,3.48,77849.42,0.0,0.0,3.574,3.616,3.653,92152.39,95898.12,109122.82
2018-09-10,3.62,3.63,3.5,3.49,156485.75,-0.12,-3.31,3.608,3.639,3.667,101930.18,95670.77,111714.65
2018-09-07,3.61,3.66,3.62,3.6,82741.01,0.0,0.0,3.63,3.666,3.683,99368.87,93152.36,109172.48
2018-09-06,3.63,3.66,3.62,3.61,50859.0,-0.01,-0.28,3.636,3.675,3.695,98406.84,94712.88,109965.85
2018-09-05,3.65,3.68,3.63,3.62,92826.79,-0.04,-1.09,3.644,3.682,3.707,104060.0,99658.77,117145.0
2018-09-04,3.62,3.68,3.67,3.6,126738.35,0.06,1.66,3.658,3.685,3.717,99643.84,98179.69,118539.46
2018-09-03,3.64,3.65,3.61,3.58,143679.2,-0.04,-1.1,3.67,3.686,3.725,89411.36,96057.58,119279.82
2018-08-31,3.65,3.68,3.65,3.63,77930.87,-0.01,-0.27,3.702,3.689,3.73,86935.84,94228.06,119241.64
2018-08-30,3.69,3.71,3.66,3.65,79124.77,-0.04,-1.08,3.714,3.687,3.731,91018.92,103263.4,119312.25
2018-08-29,3.74,3.74,3.7,3.69,70746.02,-0.03,-0.8,3.72,3.691,3.733,95257.54,113884.38,123283.1
2018-08-28,3.77,3.77,3.73,3.72,75575.94,-0.04,-1.06,3.712,3.689,3.738,96715.53,122347.52,125940.94
2018-08-27,3.71,3.78,3.77,3.7,131301.62,0.06,1.62,3.702,3.694,3.745,102703.8,127758.54,126367.24
2018-08-24,3.69,3.74,3.71,3.66,98346.27,0.02,0.54,3.676,3.699,3.748,101520.28,125192.6,127676.85
2018-08-23,3.65,3.72,3.69,3.65,100317.84,0.03,0.82,3.66,3.714,3.759,115507.88,125218.82,133794.93
2018-08-22,3.67,3.68,3.66,3.64,78036.0,-0.02,-0.54,3.662,3.731,3.768,132511.22,134631.23,135951.32
2018-08-21,3.66,3.69,3.68,3.64,105517.28,0.04,1.1,3.666,3.748,3.779,147979.51,138899.23,138140.95
2018-08-20,3.62,3.69,3.64,3.59,125383.99,0.03,0.83,3.686,3.764,3.791,152813.27,142502.06,149078.46
2018-08-17,3.72,3.73,3.63,3.61,168284.28,-0.06,-1.63,3.722,3.771,3.798,148864.93,144255.21,151866.53
2018-08-16,3.66,3.76,3.7,3.59,185334.53,0.03,0.82,3.768,3.775,3.804,134929.76,135361.09,152827.75
2018-08-15,3.79,3.79,3.68,3.66,155377.45,-0.1,-2.65,3.8,3.775,3.805,136751.23,132681.81,146851.3
2018-08-14,3.81,3.82,3.78,3.76,129686.11,-0.04,-1.05,3.83,3.786,3.808,129818.95,129534.35,142490.43
2018-08-13,3.81,3.83,3.82,3.76,105642.28,-0.04,-1.04,3.842,3.795,3.808,132190.85,124975.94,139576.76
2018-08-10,3.85,3.88,3.86,3.83,98608.42,-0.01,-0.26,3.82,3.797,3.805,139645.5,130161.1,138315.55
2018-08-09,3.82,3.9,3.86,3.82,194441.91,0.03,0.78,3.782,3.803,3.802,135792.42,142371.04,137582.41
2018-08-08,3.84,3.86,3.83,3.82,120716.02,-0.01,-0.26,3.75,3.805,3.801,128612.39,137271.42,134825.64
2018-08-07,3.7,3.85,3.84,3.7,141545.62,0.13,3.5,3.742,3.81,3.794,129249.76,137382.68,135050.53
2018-08-06,3.66,3.74,3.71,3.66,142915.52,0.04,1.09,3.748,3.817,3.794,117761.04,155654.85,133467.67
2018-08-03,3.7,3.74,3.67,3.66,79343.04,-0.02,-0.54,3.774,3.825,3.801,120676.7,159477.85,131940.27
2018-08-02,3.78,3.79,3.7,3.64,158541.77,-0.09,-2.38,3.824,3.832,3.806,148949.66,170294.41,135752.92
2018-08-01,3.85,3.91,3.79,3.79,123902.83,-0.08,-2.07,3.86,3.834,3.806,145930.45,161020.79,132774.07
2018-07-31,3.83,3.88,3.87,3.83,84102.03,0.03,0.78,3.878,3.83,3.805,145515.6,155446.5,130385.83
2018-07-30,3.91,3.93,3.84,3.81,157493.81,-0.07,-1.79,3.886,3.82,3.802,193548.67,154177.57,132185.47
2018-07-27,3.88,4.01,3.92,3.86,220707.86,0.05,1.29,3.876,3.813,3.797,198279.0,146470.01,130666.61
2018-07-26,3.89,3.94,3.88,3.86,143445.7,0.0,0.0,3.84,3.801,3.793,191639.15,132793.78,126462.43
2018-07-25,3.89,3.91,3.88,3.87,121828.6,-0.03,-0.77,3.808,3.796,3.789,176111.12,132379.86,129939.21
2018-07-24,3.77,3.95,3.91,3.77,324267.38,0.12,3.17,3.782,3.778,3.78,165377.4,132718.39,128101.96
2018-07-23,3.73,3.83,3.79,3.68,181145.48,0.05,1.34,3.754,3.77,3.771,114806.47,111280.5,118010.7
2018-07-20,3.68,3.77,3.74,3.61,187508.59,0.07,1.91,3.75,3.776,3.767,94661.02,104402.69,115178.2
2018-07-19,3.75,3.78,3.72,3.7,65805.57,-0.03,-0.8,3.762,3.78,3.765,73948.42,101211.43,111701.94
2018-07-18,3.76,3.8,3.75,3.75,68160.0,-0.02,-0.53,3.784,3.777,3.759,88648.6,104527.36,115473.34
2018-07-17,3.77,3.78,3.77,3.73,71412.69,0.0,0.0,3.774,3.779,3.757,100059.37,105325.15,120872.2
2018-07-16,3.78,3.81,3.77,3.74,80418.24,-0.03,-0.79,3.786,3.784,3.752,107754.52,110193.37,130167.18
2018-07-13,3.83,3.83,3.8,3.79,83945.59,-0.03,-0.78,3.802,3.781,3.76,114144.36,114863.2,132355.29
2018-07-12,3.71,3.84,3.83,3.71,139306.48,0.13,3.51,3.798,3.785,3.766,128474.44,120131.07,133448.89
2018-07-11,3.8,3.81,3.7,3.66,125213.85,-0.14,-3.65,3.77,3.781,3.771,120406.11,127498.56,134372.01
2018-07-10,3.83,3.86,3.83,3.81,109888.46,-0.02,-0.52,3.784,3.782,3.787,110590.94,123485.54,132520.25
2018-07-09,3.77,3.86,3.85,3.76,112367.41,0.08,2.12,3.782,3.772,3.797,112632.22,124740.9,131611.83
2018-07-06,3.7,3.83,3.78,3.67,155595.98,0.08,2.16,3.76,3.758,3.805,115582.05,125953.71,136578.51
2018-07-05,3.77,3.82,3.69,3.68,98964.86,-0.08,-2.12,3.772,3.749,3.822,111787.71,122192.45,138440.32
2018-07-04,3.8,3.82,3.77,3.75,76137.98,-0.04,-1.05,3.792,3.741,3.843,134591.01,126419.33,140101.39
2018-07-03,3.74,3.82,3.82,3.72,120094.89,0.08,2.14,3.78,3.735,3.862,136380.13,136419.24,142879.48
2018-07-02,3.84,3.84,3.74,3.71,127116.52,-0.11,-2.86,3.762,3.719,3.877,136849.58,150140.99,145136.67
2018-06-29,3.78,3.87,3.84,3.77,136624.31,0.06,1.59,3.756,3.739,3.898,136325.37,149847.38,152344.5
2018-06-28,3.7,3.89,3.79,3.7,212981.36,0.08,2.16,3.726,3.747,3.915,132597.19,146766.7,153349.8
2018-06-27,3.72,3.75,3.71,3.68,85083.58,-0.03,-0.8,3.69,3.76,3.932,118247.65,141245.46,149463.79
2018-06-26,3.66,3.76,3.73,3.63,122442.14,0.02,0.54,3.69,3.792,3.96,136458.35,141554.96,149884.39
2018-06-25,3.72,3.73,3.71,3.68,124495.45,0.02,0.54,3.676,3.821,3.989,163432.39,138482.77,148263.48
2018-06-22,3.59,3.7,3.69,3.58,117983.43,0.08,2.22,3.722,3.851,4.02,163369.39,147203.32,145824.76
2018-06-21,3.71,3.75,3.61,3.59,141233.66,-0.1,-2.69,3.768,3.894,4.054,160936.21,154688.19,145030.96
2018-06-20,3.64,3.76,3.71,3.61,176137.08,0.05,1.37,3.83,3.945,4.095,164243.27,153783.45,142849.33
2018-06-19,3.9,3.96,3.66,3.56,257312.33,-0.28,-7.11,3.894,3.989,4.135,146651.57,149339.71,140855.9
2018-06-15,3.94,3.98,3.94,3.9,124180.47,0.02,0.51,3.966,4.035,4.178,113533.14,140132.36,137284.48
2018-06-14,3.89,3.96,3.92,3.89,105817.49,0.01,0.26,3.98,4.057,4.206,131037.24,154841.61,137874.6
2018-06-13,4.03,4.03,3.92,3.9,157769.0,-0.11,-2.73,4.02,4.082,4.23,148440.18,159932.9,136356.47
2018-06-12,4.01,4.04,4.03,3.99,88178.58,0.01,0.25,4.06,4.104,4.256,143323.62,157682.11,133710.06
2018-06-11,4.0,4.05,4.02,3.99,91720.17,0.02,0.5,4.084,4.127,4.28,152027.84,158213.81,136157.1
2018-06-08,4.11,4.12,4.01,3.99,211700.95,-0.11,-2.67,4.104,4.156,4.303,166731.57,158044.2,138271.94
2018-06-07,4.12,4.19,4.12,4.11,192832.2,0.01,0.24,4.134,4.188,4.326,178645.99,144446.2,134264.27
2018-06-06,4.13,4.16,4.12,4.08,132186.19,-0.03,-0.72,4.144,4.214,4.346,171425.63,135373.72,133107.17
2018-06-05,4.11,4.16,4.15,4.07,131699.7,0.03,0.73,4.148,4.245,4.363,172040.6,131915.22,134161.81
2018-06-04,4.17,4.17,4.12,4.1,165238.8,-0.05,-1.2,4.17,4.28,4.38,164399.78,132372.1,136544.62
2018-06-01,4.14,4.24,4.16,4.04,271273.06,-0.01,-0.24,4.208,4.321,4.4,149356.82,134436.61,140384.9
2018-05-31,4.16,4.18,4.17,4.14,156730.39,0.03,0.72,4.242,4.354,4.415,110246.41,120907.59,140575.72
