date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,4.67,4.76,4.74,4.4,1049357.62,0.19,4.18,4.552,4.599,4.385,883179.13,902834.92,809405.01
2018-09-17,4.4,4.75,4.55,4.32,1033810.25,0.15,3.41,4.512,4.588,4.304,769473.9,930339.21,758632.06
2018-09-14,5.08,5.08,4.4,4.4,1345002.5,-0.35,-7.37,4.504,4.573,4.233,746917.41,909521.15,708384.05
2018-09-13,4.62,4.75,4.75,4.62,313068.22,0.43,9.95,4.592,4.583,4.166,703670.11,855248.42,642715.42
2018-09-12,4.55,4.65,4.32,4.26,674657.06,-0.22,-4.85,4.588,4.563,4.083,815148.39,919244.35,628888.18
2018-09-11,4.5,4.64,4.54,4.44,480831.47,0.03,0.67,4.646,4.584,4.024,922490.7,1010318.42,597039.86
2018-09-10,4.77,4.94,4.51,4.37,921027.81,-0.33,-6.82,4.664,4.588,3.957,1091204.51,1093711.68,574998.42
2018-09-07,4.72,5.13,4.84,4.69,1128766.0,0.11,2.33,4.642,4.553,3.892,1072124.89,1023653.95,531454.86
2018-09-06,4.56,4.74,4.73,4.45,870459.62,0.12,2.6,4.574,4.447,3.811,1006826.72,915573.83,477911.75
2018-09-05,4.6,4.98,4.61,4.55,1211368.62,-0.02,-0.43,4.538,4.318,3.734,1023340.3,833985.41,438234.51
2018-09-04,4.36,4.8,4.63,4.32,1324400.5,0.23,5.23,4.522,4.17,3.658,1098146.13,715975.1,379570.67
2018-09-03,4.5,4.6,4.4,4.35,825629.69,-0.1,-2.22,4.512,4.02,3.583,1096218.85,586924.91,316382.68
2018-08-31,4.51,4.55,4.5,4.33,802275.19,-0.05,-1.1,4.464,3.893,3.515,975183.02,507246.95,277885.5
2018-08-30,4.58,4.63,4.55,4.38,953027.5,0.02,0.44,4.32,3.749,3.445,824320.94,430182.41,240117.83
2018-08-29,4.61,4.73,4.53,4.3,1585397.75,-0.05,-1.09,4.098,3.603,3.371,644630.52,338532.02,195840.36
2018-08-28,4.58,4.58,4.58,4.49,1314764.12,0.42,10.1,3.818,3.463,3.303,333804.07,183761.31,120167.59
2018-08-27,4.16,4.16,4.16,4.16,220450.52,0.38,10.05,3.528,3.326,3.238,77630.97,56285.17,56749.24
