date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,3.73,3.79,3.78,3.71,22236.0,0.06,1.61,3.776,3.78,3.815,23615.73,26313.28,55343.49
2018-09-17,3.81,3.81,3.72,3.7,24446.1,-0.08,-2.1,3.78,3.783,3.838,22806.99,28223.13,68625.06
2018-09-14,3.81,3.83,3.8,3.78,26840.87,0.0,0.0,3.788,3.787,3.845,22549.57,29050.02,69705.4
2018-09-13,3.79,3.81,3.8,3.76,26548.38,0.02,0.53,3.786,3.783,3.849,22628.19,31494.33,70881.36
2018-09-12,3.8,3.81,3.78,3.77,18007.29,-0.02,-0.53,3.78,3.786,3.855,23008.29,33665.78,75282.95
2018-09-11,3.78,3.82,3.8,3.72,18192.3,0.04,1.06,3.784,3.795,3.869,29010.84,36122.65,83066.3
2018-09-10,3.81,3.82,3.76,3.75,23159.0,-0.03,-0.79,3.786,3.804,3.899,33639.28,40051.72,82807.04
2018-09-07,3.75,3.82,3.79,3.75,27234.0,0.02,0.53,3.786,3.818,3.933,35550.47,44744.32,82790.03
2018-09-06,3.79,3.82,3.77,3.75,28448.88,-0.03,-0.79,3.78,3.822,3.97,40360.47,51413.02,82652.07
2018-09-05,3.81,3.88,3.8,3.79,48020.0,-0.01,-0.26,3.792,3.836,4.005,44323.27,62514.9,82268.48
2018-09-04,3.78,3.84,3.81,3.74,41334.5,0.05,1.33,3.806,3.85,4.035,43234.46,84373.71,81406.18
2018-09-03,3.77,3.81,3.76,3.71,32714.98,0.0,0.0,3.822,3.893,4.068,46464.16,109026.99,80928.12
2018-08-31,3.81,3.84,3.76,3.73,51284.0,-0.07,-1.83,3.85,3.902,4.097,53938.16,110360.79,81460.6
2018-08-30,3.89,3.92,3.83,3.81,48262.88,-0.04,-1.03,3.864,3.914,4.125,62465.56,110268.39,79904.81
2018-08-29,3.88,3.9,3.87,3.86,42575.92,-0.02,-0.51,3.88,3.923,4.148,80706.52,116900.11,79147.99
2018-08-28,3.89,3.91,3.89,3.86,57483.0,-0.01,-0.26,3.894,3.943,4.174,125512.96,130009.96,78063.03
2018-08-27,3.83,3.92,3.9,3.83,70085.0,0.07,1.83,3.964,3.994,4.204,171589.81,125562.37,76163.35
2018-08-24,3.95,3.97,3.83,3.82,93921.0,-0.08,-2.05,3.954,4.047,4.234,166783.41,120835.74,74462.87
2018-08-23,3.93,4.06,3.91,3.9,139467.7,-0.03,-0.76,3.964,4.117,4.274,158071.22,113891.13,73480.24
2018-08-22,4.23,4.23,3.94,3.94,266608.09,-0.3,-7.08,3.966,4.174,4.303,153093.7,102022.06,70175.87
2018-08-21,4.0,4.24,4.24,4.0,287867.28,0.39,10.13,3.992,4.219,4.324,134506.97,78438.65,58203.49
2018-08-20,3.92,3.93,3.85,3.79,46053.0,-0.04,-1.03,4.024,4.242,4.328,79534.93,52829.26,45910.93
2018-08-17,3.96,4.01,3.88,3.86,50360.03,-0.05,-1.27,4.14,4.291,4.345,74888.07,52560.41,44460.85
2018-08-16,4.01,4.01,3.92,3.88,114580.08,-0.15,-3.69,4.27,4.336,4.359,69711.04,49541.22,42745.9
2018-08-15,4.39,4.4,4.07,4.03,173674.44,-0.33,-7.5,4.382,4.372,4.369,50950.42,41395.87,37716.5
2018-08-14,4.42,4.45,4.4,4.37,13007.1,-0.03,-0.68,4.446,4.404,4.374,22370.34,26116.09,29835.87
2018-08-13,4.48,4.48,4.43,4.35,22818.7,-0.09,-1.99,4.46,4.414,4.362,26123.58,26764.32,29834.61
2018-08-10,4.5,4.59,4.53,4.46,24474.88,0.05,1.12,4.442,4.42,4.348,30232.75,28090.0,29435.95
2018-08-09,4.48,4.5,4.48,4.38,20777.0,0.09,2.05,4.402,4.431,4.329,29371.41,33069.35,28847.23
2018-08-08,4.46,4.55,4.39,4.38,30774.0,-0.08,-1.79,4.362,4.431,4.313,31841.31,38329.68,28582.85
2018-08-07,4.3,4.54,4.47,4.3,31773.34,0.13,3.0,4.362,4.428,4.296,29861.85,37968.33,27955.12
2018-08-06,4.37,4.46,4.34,4.29,43364.53,0.01,0.23,4.368,4.413,4.282,27405.06,38992.6,27219.82
2018-08-03,4.26,4.41,4.33,4.21,20168.17,0.05,1.17,4.398,4.399,4.273,25947.24,36361.3,25800.83
2018-08-02,4.35,4.36,4.28,4.16,33126.49,-0.11,-2.51,4.46,4.382,4.259,36767.3,35950.58,25680.33
2018-08-01,4.46,4.49,4.39,4.38,20876.71,-0.11,-2.44,4.5,4.365,4.248,44818.05,34037.14,24891.6
2018-07-31,4.49,4.56,4.5,4.46,19489.42,0.02,0.45,4.494,4.343,4.239,46074.8,33555.64,25057.64
2018-07-30,4.61,4.64,4.49,4.45,36075.41,-0.15,-3.23,4.458,4.309,4.229,50580.14,32904.9,25440.1
2018-07-27,4.44,4.68,4.64,4.37,74268.45,0.17,3.8,4.4,4.275,4.216,46775.36,30781.9,24562.81
2018-07-26,4.35,4.7,4.48,4.35,73380.25,0.13,2.99,4.304,4.227,4.199,35133.87,24625.11,22153.38
2018-07-25,4.31,4.39,4.36,4.28,27160.48,0.05,1.16,4.23,4.195,4.187,23256.23,18836.03,19291.53
2018-07-24,4.25,4.34,4.32,4.2,42016.11,0.11,2.61,4.192,4.164,4.181,21036.48,17941.92,18555.75
2018-07-23,4.18,4.21,4.2,4.11,17051.5,0.05,1.21,4.16,4.151,4.178,15229.66,15447.04,17291.77
