date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,13.82,14.17,14.12,13.77,6669.93,0.21,1.51,14.334,14.339,14.326,15490.26,11010.84,8880.72
2018-09-17,14.2,14.26,13.91,13.88,8026.0,-0.37,-2.59,14.386,14.382,14.341,14907.11,11149.27,8910.05
2018-09-14,14.55,14.55,14.28,14.23,8816.15,-0.32,-2.19,14.458,14.429,14.369,14707.81,11083.44,8755.78
2018-09-13,14.58,14.68,14.6,14.3,19003.24,-0.16,-1.08,14.502,14.421,14.375,15133.48,10641.28,8615.45
2018-09-12,14.88,15.28,14.76,14.71,34935.98,0.38,2.64,14.448,14.394,14.371,12370.86,9345.32,7931.33
2018-09-11,14.12,14.45,14.38,14.11,3754.18,0.11,0.77,14.344,14.376,14.368,6531.42,6667.1,6544.98
2018-09-10,14.56,14.7,14.27,14.2,7029.49,-0.23,-1.59,14.378,14.383,14.406,7391.43,6980.67,6766.23
2018-09-07,14.21,14.64,14.5,14.21,10944.52,0.17,1.19,14.4,14.391,14.44,7459.07,7039.64,6804.85
2018-09-06,14.27,14.34,14.33,14.11,5190.15,0.09,0.63,14.34,14.347,14.464,6149.08,6421.16,6965.37
2018-09-05,14.55,14.55,14.24,14.2,5738.75,-0.31,-2.13,14.34,14.332,14.476,6319.77,6536.54,7179.15
2018-09-04,14.34,14.57,14.55,14.23,8054.25,0.17,1.18,14.408,14.312,14.469,6802.78,6750.6,7157.9
2018-09-03,14.12,14.38,14.38,13.91,7367.66,0.18,1.27,14.388,14.299,14.468,6569.91,6670.83,7093.49
2018-08-31,14.35,14.43,14.2,14.1,4394.6,-0.13,-0.91,14.382,14.309,14.454,6620.22,6428.12,7055.76
2018-08-30,14.56,14.61,14.33,14.33,6043.6,-0.25,-1.72,14.354,14.329,14.48,6693.24,6589.62,7111.22
2018-08-29,14.49,14.59,14.58,14.39,8153.81,0.13,0.9,14.324,14.348,14.517,6753.3,6517.34,7348.42
2018-08-28,14.35,14.5,14.45,14.3,6889.89,0.1,0.7,14.216,14.36,14.564,6698.41,6422.85,7312.03
2018-08-27,14.09,14.39,14.35,14.01,7619.21,0.29,2.06,14.21,14.429,14.64,6771.75,6551.78,7175.7
2018-08-24,14.19,14.2,14.06,13.91,4759.69,-0.12,-0.85,14.236,14.488,14.716,6236.03,6570.06,7294.92
2018-08-23,14.2,14.31,14.18,14.04,6343.89,0.14,1.0,14.304,14.581,14.822,6486.01,7509.57,7397.96
2018-08-22,14.43,14.43,14.04,14.02,7879.35,-0.38,-2.63,14.372,14.619,14.923,6281.39,7821.76,7649.83
2018-08-21,14.48,14.59,14.42,14.04,7256.6,-0.06,-0.41,14.504,14.625,15.05,6147.3,7565.21,7956.07
2018-08-20,14.49,14.65,14.48,14.25,4940.6,0.04,0.28,14.648,14.636,15.16,6331.82,7516.15,8386.65
2018-08-17,14.5,14.77,14.4,14.15,6009.6,-0.08,-0.55,14.74,14.599,15.253,6904.1,7683.4,9268.53
2018-08-16,14.16,14.79,14.52,14.16,5320.8,-0.19,-1.29,14.858,14.631,15.382,8533.13,7632.82,9784.15
2018-08-15,15.14,15.29,14.7,14.7,7208.89,-0.44,-2.91,14.866,14.685,15.492,9362.13,8179.5,10200.78
2018-08-14,14.9,15.21,15.14,14.85,8179.2,0.18,1.2,14.746,14.768,15.59,8983.13,8201.21,10467.69
2018-08-13,14.75,15.08,14.94,14.52,7802.0,-0.05,-0.33,14.624,14.851,15.681,8700.49,7799.61,10775.79
2018-08-10,14.56,15.1,14.99,14.51,14154.76,0.42,2.88,14.458,14.944,15.788,8462.69,8019.78,10968.56
2018-08-09,14.1,14.75,14.56,13.88,9465.8,0.46,3.26,14.404,15.063,15.898,6732.5,7286.36,11318.11
2018-08-08,14.53,14.56,14.1,14.08,5313.89,-0.44,-3.03,14.504,15.227,16.034,6996.86,7477.9,12349.5
2018-08-07,14.15,14.6,14.53,14.07,6766.0,0.43,3.05,14.79,15.474,16.159,7419.28,8346.92,13225.19
2018-08-06,14.64,14.85,14.11,14.0,6613.02,-0.61,-4.14,15.078,15.683,16.28,6898.72,9257.14,14295.35
2018-08-03,15.01,15.15,14.72,14.71,5503.8,-0.34,-2.26,15.43,15.906,16.389,7576.87,10853.67,14670.53
2018-08-02,15.56,15.57,15.06,14.5,10787.6,-0.5,-3.21,15.722,16.132,16.44,7840.21,11935.49,15223.61
2018-08-01,16.1,16.18,15.53,15.5,7426.0,-0.43,-2.69,15.95,16.299,16.462,7958.93,12222.06,15412.81
2018-07-31,15.87,16.08,15.97,15.69,4163.2,0.1,0.63,16.158,16.411,16.495,9274.55,12734.18,16261.64
2018-07-30,16.03,16.18,15.87,15.7,10003.76,-0.3,-1.85,16.288,16.511,16.546,11615.55,13751.98,17674.78
2018-07-27,16.2,16.44,16.18,16.16,6820.5,-0.03,-0.18,16.382,16.632,16.549,14130.47,13917.35,17894.33
2018-07-26,16.57,16.63,16.2,16.18,11381.2,-0.38,-2.29,16.542,16.732,16.556,16030.77,15349.86,18231.67
2018-07-25,16.6,16.92,16.57,16.52,14004.08,-0.05,-0.3,16.648,16.841,16.535,16485.18,17221.11,18273.95
2018-07-24,16.32,16.66,16.62,16.18,15868.2,0.3,1.84,16.664,16.844,16.519,16193.81,18103.47,18125.93
